id,timestamp,value,,sensors,min,max,count,sum,average
sensor-C,1710000290049,79.12,,,,,,,
sensor-C,1710000290049,52.04,,,,,,,
sensor-A,1710000357412,82.72,,,,,,,
sensor-A,1710000357412,65.29,,,,,,,
sensor-A,1710000357412,1.03,,,,,,,
sensor-C,1710000227942,-26.28,,,,,,,
sensor-C,1710000227942,93.07,,,,,,,
sensor-C,1710000262451,64.29,,,,,,,
sensor-C,1710000262451,86.89,,,,,,,
sensor-C,1710000262451,80.58,,,,,,,
sensor-C,1710000262451,-5.23,,,,,,,
sensor-B,1710000080131,6.09,,,,,,,
sensor-B,1710000080131,30.91,,,,,,,
sensor-A,1710000314019,-1.38,,,,,,,
sensor-A,1710000314019,-33.22,,,,,,,
sensor-C,1710000460703,97.8,,,,,,,
sensor-C,1710000460703,-14.08,,,,,,,
sensor-C,1710000460703,-13.87,,,,,,,
sensor-A,1710000044907,59.79,,,,,,,
sensor-A,1710000044907,96.7,,,,,,,
sensor-B,1710000067314,48.96,,,,,,,
sensor-B,1710000067314,-25.23,,,,,,,
sensor-B,1710000067314,29.15,,,,,,,
sensor-B,1710000067314,40.99,,,,,,,
sensor-B,1710000487018,30.89,,,,,,,
sensor-B,1710000487018,53.48,,,,,,,
sensor-B,1710000487018,56.94,,,,,,,
sensor-B,1710000487018,9.85,,,,,,,
sensor-C,1710000229690,84.94,,,,,,,
sensor-C,1710000229690,-31.85,,,,,,,
sensor-C,1710000229690,-16.3,,,,,,,
sensor-C,1710000011028,38.25,,,,,,,
sensor-C,1710000011028,38.27,,,,,,,
sensor-A,1710000037220,56.18,,,,,,,
sensor-A,1710000037220,-15.66,,,,,,,
sensor-A,1710000450696,-0.44,,,,,,,
sensor-A,1710000450696,-14.3,,,,,,,
sensor-A,1710000450696,50.35,,,,,,,
sensor-A,1710000450696,-17.86,,,,,,,
sensor-B,1710000379245,90.33,,,,,,,
sensor-B,1710000379245,36.43,,,,,,,
sensor-B,1710000379245,-13.55,,,,,,,
sensor-B,1710000379245,20.95,,,,,,,
sensor-D,1710000099829,-35.85,,,,,,,
sensor-D,1710000099829,14.66,,,,,,,
sensor-D,1710000099829,13.54,,,,,,,
sensor-D,1710000099829,20.05,,,,,,,
sensor-A,1710000353036,48.02,,,,,,,
sensor-A,1710000353036,-35.24,,,,,,,
sensor-A,1710000353036,10.39,,,,,,,
sensor-A,1710000353036,0.9,,,,,,,
sensor-A,1710000130367,-21.26,,,,,,,
sensor-A,1710000130367,17.29,,,,,,,
sensor-A,1710000130367,13.28,,,,,,,
sensor-A,1710000130367,-8.22,,,,,,,
sensor-B,1710000458482,88.49,,,,,,,
sensor-B,1710000458482,71.2,,,,,,,
sensor-B,1710000458482,78.4,,,,,,,
sensor-A,1710000026522,47.82,,,,,,,
sensor-A,1710000026522,75.4,,,,,,,
sensor-A,1710000026522,95.35,,,,,,,
sensor-A,1710000026522,88.96,,,,,,,
sensor-B,1710000087194,10.96,,,,,,,
sensor-B,1710000087194,-17.94,,,,,,,
sensor-B,1710000087194,10.16,,,,,,,
sensor-A,1710000086317,6.85,,,,,,,
sensor-A,1710000086317,-10.22,,,,,,,
sensor-A,1710000086317,67.61,,,,,,,
sensor-D,1710000149552,13.45,,,,,,,
sensor-D,1710000149552,99.31,,,,,,,
sensor-D,1710000149552,33.37,,,,,,,
sensor-D,1710000149552,57.76,,,,,,,
sensor-B,1710000099561,-5.49,,,,,,,
sensor-B,1710000099561,36.88,,,,,,,
sensor-A,1710000392154,-2.96,,,,,,,
sensor-A,1710000392154,37.63,,,,,,,
sensor-B,1710000029821,94.12,,,,,,,
sensor-B,1710000029821,77.7,,,,,,,
sensor-A,1710000311969,-39.81,,,,,,,
sensor-A,1710000311969,10.57,,,,,,,
sensor-B,1710000303520,39.18,,,,,,,
sensor-B,1710000303520,-37.7,,,,,,,
sensor-B,1710000303520,48.61,,,,,,,
sensor-B,1710000303520,34.78,,,,,,,
sensor-C,1710000490055,-10.89,,,,,,,
sensor-C,1710000490055,57.43,,,,,,,
sensor-C,1710000490055,-14.2,,,,,,,
sensor-C,1710000490055,9.37,,,,,,,
sensor-C,1710000239717,-2.57,,,,,,,
sensor-C,1710000239717,-48.6,,,,,,,
sensor-A,1710000038409,30.65,,,,,,,
sensor-A,1710000038409,-10.22,,,,,,,
sensor-A,1710000038409,89.99,,,,,,,
sensor-A,1710000038409,82.13,,,,,,,
sensor-B,1710000193738,-7.25,,,,,,,
sensor-B,1710000193738,75.06,,,,,,,
sensor-B,1710000193738,55.53,,,,,,,
sensor-A,1710000350152,72.57,,,,,,,
sensor-A,1710000350152,89.76,,,,,,,
sensor-A,1710000350152,-34.46,,,,,,,
sensor-B,1710000138656,-32.69,,,,,,,
sensor-B,1710000138656,61.36,,,,,,,
sensor-B,1710000142788,-7.74,,,,,,,
sensor-B,1710000142788,57.64,,,,,,,
sensor-B,1710000360446,45.14,,,,,,,
sensor-B,1710000360446,25.81,,,,,,,
sensor-B,1710000360446,-12.33,,,,,,,
sensor-A,1710000048390,45.14,,,,,,,
sensor-A,1710000048390,-43.39,,,,,,,
sensor-A,1710000048390,0.03,,,,,,,
sensor-B,1710000334030,96.97,,,,,,,
sensor-B,1710000334030,61.18,,,,,,,
sensor-D,1710000294076,-48.55,,,,,,,
sensor-D,1710000294076,91.76,,,,,,,
sensor-B,1710000286046,-44.6,,,,,,,
sensor-B,1710000286046,37.38,,,,,,,
sensor-B,1710000286046,-27.79,,,,,,,
sensor-B,1710000021930,-3.76,,,,,,,
sensor-B,1710000021930,84.84,,,,,,,
sensor-B,1710000357599,-12.57,,,,,,,
sensor-B,1710000357599,3.05,,,,,,,
sensor-D,1710000325405,62.42,,,,,,,
sensor-D,1710000325405,79.69,,,,,,,
sensor-B,1710000462115,11.84,,,,,,,
sensor-B,1710000462115,60.48,,,,,,,
sensor-C,1710000410195,89.62,,,,,,,
sensor-C,1710000410195,79.61,,,,,,,
sensor-C,1710000410195,71.61,,,,,,,
sensor-C,1710000410195,-9.98,,,,,,,
sensor-A,1710000200562,80.83,,,,,,,
sensor-A,1710000200562,-16.63,,,,,,,
sensor-A,1710000200562,72.49,,,,,,,
sensor-D,1710000183321,-4.22,,,,,,,
sensor-D,1710000183321,-16.56,,,,,,,
sensor-B,1710000208910,-0.76,,,,,,,
sensor-B,1710000208910,95.03,,,,,,,
sensor-C,1710000184101,46.22,,,,,,,
sensor-C,1710000184101,51.93,,,,,,,
sensor-C,1710000184101,76.55,,,,,,,
sensor-C,1710000492430,-45.86,,,,,,,
sensor-C,1710000492430,-23.21,,,,,,,
sensor-C,1710000492430,94.38,,,,,,,
sensor-C,1710000020057,-33.74,,,,,,,
sensor-C,1710000020057,1.85,,,,,,,
sensor-C,1710000020057,67.96,,,,,,,
sensor-D,1710000317828,97.64,,,,,,,
sensor-D,1710000317828,7.78,,,,,,,
sensor-B,1710000133547,-43.34,,,,,,,
sensor-B,1710000133547,-49.75,,,,,,,
sensor-B,1710000133547,88.84,,,,,,,
sensor-B,1710000190956,14.69,,,,,,,
sensor-B,1710000190956,88.12,,,,,,,
sensor-B,1710000190956,43.47,,,,,,,
sensor-B,1710000190956,49.51,,,,,,,
sensor-A,1710000377358,85.01,,,,,,,
sensor-A,1710000377358,-3.61,,,,,,,
sensor-A,1710000377358,11.26,,,,,,,
sensor-A,1710000377358,10.36,,,,,,,
sensor-C,1710000290671,-30.91,,,,,,,
sensor-C,1710000290671,49.74,,,,,,,
sensor-C,1710000290671,6.87,,,,,,,
sensor-B,1710000322707,35.37,,,,,,,
sensor-B,1710000322707,32.19,,,,,,,
sensor-B,1710000322707,-49.94,,,,,,,
sensor-C,1710000110196,14.48,,,,,,,
sensor-C,1710000110196,41,,,,,,,
sensor-C,1710000110196,-1.66,,,,,,,
sensor-C,1710000110196,16.27,,,,,,,
sensor-B,1710000268002,20.98,,,,,,,
sensor-B,1710000268002,-24.55,,,,,,,
sensor-B,1710000268002,-37.28,,,,,,,
sensor-B,1710000268002,27.32,,,,,,,
sensor-C,1710000048961,72.76,,,,,,,
sensor-C,1710000048961,50.92,,,,,,,
sensor-B,1710000422871,-20.13,,,,,,,
sensor-B,1710000422871,-43.07,,,,,,,
sensor-D,1710000320483,77.46,,,,,,,
sensor-D,1710000320483,18.31,,,,,,,
sensor-B,1710000376620,54.45,,,,,,,
sensor-B,1710000376620,9.95,,,,,,,
sensor-B,1710000376620,-27.86,,,,,,,
sensor-A,1710000468010,62.64,,,,,,,
sensor-A,1710000468010,66.76,,,,,,,
sensor-B,1710000092215,70.62,,,,,,,
sensor-B,1710000092215,27.69,,,,,,,
sensor-B,1710000092215,-42.47,,,,,,,
sensor-B,1710000092215,-12.62,,,,,,,
sensor-A,1710000239317,-30,,,,,,,
sensor-A,1710000239317,50.14,,,,,,,
sensor-A,1710000239317,98.18,,,,,,,
sensor-C,1710000498094,63.29,,,,,,,
sensor-C,1710000498094,41.9,,,,,,,
sensor-C,1710000498094,57.89,,,,,,,
sensor-D,1710000435457,86.03,,,,,,,
sensor-D,1710000435457,84.58,,,,,,,
sensor-D,1710000435457,61.55,,,,,,,
sensor-D,1710000235966,-11.12,,,,,,,
sensor-D,1710000235966,75.98,,,,,,,
sensor-C,1710000401506,66.65,,,,,,,
sensor-C,1710000401506,44.01,,,,,,,
sensor-C,1710000401506,-8.81,,,,,,,
sensor-A,1710000374103,-7.14,,,,,,,
sensor-A,1710000374103,0.38,,,,,,,
sensor-A,1710000374103,83.95,,,,,,,
sensor-A,1710000072547,-27.38,,,,,,,
sensor-A,1710000072547,54.09,,,,,,,
sensor-A,1710000072547,55.96,,,,,,,
sensor-A,1710000217510,11.14,,,,,,,
sensor-A,1710000217510,19.89,,,,,,,
sensor-A,1710000217510,-40.66,,,,,,,
sensor-A,1710000217510,74.93,,,,,,,
sensor-D,1710000474395,65.47,,,,,,,
sensor-D,1710000474395,-47.07,,,,,,,
sensor-D,1710000474395,82.1,,,,,,,
sensor-D,1710000474395,36.35,,,,,,,
sensor-D,1710000003091,91.41,,,,,,,
sensor-D,1710000003091,63.02,,,,,,,
sensor-D,1710000003091,78.02,,,,,,,
sensor-D,1710000282182,62.13,,,,,,,
sensor-D,1710000282182,69.98,,,,,,,
sensor-D,1710000282182,84.67,,,,,,,
sensor-D,1710000282182,23.23,,,,,,,
sensor-C,1710000228503,22.85,,,,,,,
sensor-C,1710000228503,0.42,,,,,,,
sensor-C,1710000228503,51.87,,,,,,,
sensor-D,1710000379679,-25.24,,,,,,,
sensor-D,1710000379679,87.93,,,,,,,
sensor-D,1710000379679,97.11,,,,,,,
sensor-A,1710000475491,9.1,,,,,,,
sensor-A,1710000475491,49.45,,,,,,,
sensor-A,1710000475491,-37.41,,,,,,,
sensor-A,1710000475491,14.29,,,,,,,
sensor-D,1710000095278,-42.46,,,,,,,
sensor-D,1710000095278,-0.9,,,,,,,
sensor-D,1710000095278,18.2,,,,,,,
sensor-C,1710000399103,81.95,,,,,,,
sensor-C,1710000399103,62.8,,,,,,,
sensor-C,1710000399103,74.79,,,,,,,
sensor-C,1710000437733,-37.71,,,,,,,
sensor-C,1710000437733,62.35,,,,,,,
sensor-A,1710000499080,2.49,,,,,,,
sensor-A,1710000499080,-39.71,,,,,,,
sensor-A,1710000499080,93.59,,,,,,,
sensor-A,1710000499080,-43.96,,,,,,,
sensor-A,1710000497870,-12.91,,,,,,,
sensor-A,1710000497870,43.2,,,,,,,
sensor-B,1710000066176,21.03,,,,,,,
sensor-B,1710000066176,34.6,,,,,,,
sensor-B,1710000243811,54.92,,,,,,,
sensor-B,1710000243811,-24.83,,,,,,,
sensor-B,1710000243811,41.09,,,,,,,
sensor-A,1710000407786,72.9,,,,,,,
sensor-A,1710000407786,-33.79,,,,,,,
sensor-A,1710000407786,-46.15,,,,,,,
sensor-C,1710000301883,51.6,,,,,,,
sensor-C,1710000301883,9.5,,,,,,,
sensor-C,1710000301883,57.25,,,,,,,
sensor-A,1710000310429,53.59,,,,,,,
sensor-A,1710000310429,-13.57,,,,,,,
sensor-A,1710000310429,54.58,,,,,,,
sensor-A,1710000310429,-4.76,,,,,,,
sensor-A,1710000417452,97.58,,,,,,,
sensor-A,1710000417452,2.08,,,,,,,
sensor-D,1710000346827,5.59,,,,,,,
sensor-D,1710000346827,47.13,,,,,,,
sensor-D,1710000346827,-48.1,,,,,,,
sensor-D,1710000346827,13.01,,,,,,,
sensor-D,1710000055332,15.03,,,,,,,
sensor-D,1710000055332,45.34,,,,,,,
sensor-D,1710000055332,74.31,,,,,,,
sensor-B,1710000228320,-23.58,,,,,,,
sensor-B,1710000228320,94.82,,,,,,,
sensor-B,1710000228320,-9.49,,,,,,,
sensor-B,1710000228320,71.23,,,,,,,
sensor-D,1710000243727,15.34,,,,,,,
sensor-D,1710000243727,38.87,,,,,,,
sensor-D,1710000243727,-1.65,,,,,,,
sensor-D,1710000243727,-13.18,,,,,,,
sensor-A,1710000146238,82.24,,,,,,,
sensor-A,1710000146238,62.57,,,,,,,
sensor-D,1710000176368,-45.7,,,,,,,
sensor-D,1710000176368,-22.72,,,,,,,
sensor-D,1710000176368,-18.18,,,,,,,
sensor-C,1710000178435,-8.05,,,,,,,
sensor-C,1710000178435,55.18,,,,,,,
sensor-C,1710000178435,-8.56,,,,,,,
sensor-C,1710000178435,-48.48,,,,,,,
sensor-B,1710000044885,-13.8,,,,,,,
sensor-B,1710000044885,23.29,,,,,,,
sensor-B,1710000044885,63.72,,,,,,,
sensor-D,1710000338639,56.78,,,,,,,
sensor-D,1710000338639,68.94,,,,,,,
sensor-D,1710000338639,-36.04,,,,,,,
sensor-B,1710000212022,53.77,,,,,,,
sensor-B,1710000212022,49.59,,,,,,,
sensor-B,1710000212022,5.35,,,,,,,
sensor-C,1710000223086,99.49,,,,,,,
sensor-C,1710000223086,-0.38,,,,,,,
sensor-C,1710000223086,55.43,,,,,,,
sensor-C,1710000223086,-9.36,,,,,,,
sensor-C,1710000120868,-31.9,,,,,,,
sensor-C,1710000120868,-2.67,,,,,,,
sensor-B,1710000100422,-17.54,,,,,,,
sensor-B,1710000100422,-8.53,,,,,,,
sensor-B,1710000100422,38.44,,,,,,,
sensor-C,1710000052704,74.89,,,,,,,
sensor-C,1710000052704,-15.88,,,,,,,
sensor-C,1710000052704,-23.08,,,,,,,
sensor-A,1710000371205,30.12,,,,,,,
sensor-A,1710000371205,-43.17,,,,,,,
sensor-A,1710000371205,-41.82,,,,,,,
sensor-C,1710000365647,91.61,,,,,,,
sensor-C,1710000365647,80.27,,,,,,,
sensor-C,1710000365647,23.63,,,,,,,
sensor-C,1710000365647,80.91,,,,,,,
sensor-C,1710000246099,21.81,,,,,,,
sensor-C,1710000246099,-22.35,,,,,,,
sensor-C,1710000246099,-42.29,,,,,,,
sensor-D,1710000059814,73.32,,,,,,,
sensor-D,1710000059814,23.76,,,,,,,
sensor-D,1710000059814,36.55,,,,,,,
sensor-A,1710000079548,-27.62,,,,,,,
sensor-A,1710000079548,92.37,,,,,,,
sensor-A,1710000079548,-37.22,,,,,,,
sensor-A,1710000079548,-12.77,,,,,,,
sensor-D,1710000317885,39.42,,,,,,,
sensor-D,1710000317885,-16.15,,,,,,,
sensor-D,1710000317885,28.39,,,,,,,
sensor-D,1710000317885,17.58,,,,,,,
sensor-D,1710000155898,79.02,,,,,,,
sensor-D,1710000155898,-4.19,,,,,,,
sensor-D,1710000155898,43.15,,,,,,,
sensor-A,1710000496810,64.41,,,,,,,
sensor-A,1710000496810,-18.35,,,,,,,
sensor-A,1710000496810,49.06,,,,,,,
sensor-A,1710000496810,-26.44,,,,,,,
sensor-B,1710000289402,-38.74,,,,,,,
sensor-B,1710000289402,11.28,,,,,,,
sensor-D,1710000152703,-45.1,,,,,,,
sensor-D,1710000152703,56.04,,,,,,,
sensor-D,1710000152703,55.45,,,,,,,
sensor-D,1710000037318,53.11,,,,,,,
sensor-D,1710000037318,68.17,,,,,,,
sensor-D,1710000037318,43.76,,,,,,,
sensor-B,1710000222895,-32.78,,,,,,,
sensor-B,1710000222895,47.15,,,,,,,
sensor-C,1710000433392,-28.66,,,,,,,
sensor-C,1710000433392,-25.11,,,,,,,
sensor-C,1710000311974,62.34,,,,,,,
sensor-C,1710000311974,88.18,,,,,,,
sensor-C,1710000311974,15.87,,,,,,,
sensor-C,1710000311974,20.3,,,,,,,
sensor-C,1710000366861,10.38,,,,,,,
sensor-C,1710000366861,25.07,,,,,,,
sensor-C,1710000366861,24.07,,,,,,,
sensor-A,1710000313543,-44.02,,,,,,,
sensor-A,1710000313543,60.18,,,,,,,
sensor-A,1710000313543,40.56,,,,,,,
sensor-A,1710000047881,-15.66,,,,,,,
sensor-A,1710000047881,75.39,,,,,,,
sensor-A,1710000047881,36.28,,,,,,,
sensor-A,1710000047881,92.62,,,,,,,
sensor-C,1710000302119,-43.97,,,,,,,
sensor-C,1710000302119,20.58,,,,,,,
sensor-D,1710000480285,-8.28,,,,,,,
sensor-D,1710000480285,15.38,,,,,,,
sensor-D,1710000480285,72.14,,,,,,,
sensor-D,1710000480285,95.36,,,,,,,
sensor-D,1710000182431,11.25,,,,,,,
sensor-D,1710000182431,50.52,,,,,,,
sensor-D,1710000182431,78.66,,,,,,,
sensor-C,1710000215820,54.05,,,,,,,
sensor-C,1710000215820,49.39,,,,,,,
sensor-C,1710000215820,10.07,,,,,,,
sensor-A,1710000238459,-36.79,,,,,,,
sensor-A,1710000238459,-1.51,,,,,,,
sensor-A,1710000238459,95.53,,,,,,,
sensor-D,1710000453462,27.19,,,,,,,
sensor-D,1710000453462,48.65,,,,,,,
sensor-D,1710000216660,-41.87,,,,,,,
sensor-D,1710000216660,4.27,,,,,,,
sensor-D,1710000216660,63.47,,,,,,,
sensor-D,1710000216660,43.81,,,,,,,
sensor-A,1710000106723,-9.94,,,,,,,
sensor-A,1710000106723,89.15,,,,,,,
sensor-D,1710000461817,54.74,,,,,,,
sensor-D,1710000461817,-45.67,,,,,,,
sensor-B,1710000372130,-26.24,,,,,,,
sensor-B,1710000372130,-47.95,,,,,,,
sensor-B,1710000372130,11.2,,,,,,,
sensor-B,1710000372130,-16.29,,,,,,,
sensor-A,1710000241931,92.06,,,,,,,
sensor-A,1710000241931,74.82,,,,,,,
sensor-A,1710000241931,24.76,,,,,,,
sensor-A,1710000241931,57.49,,,,,,,
sensor-C,1710000217836,75.21,,,,,,,
sensor-C,1710000217836,-13.44,,,,,,,
sensor-C,1710000217836,32.69,,,,,,,
sensor-D,1710000099934,88.28,,,,,,,
sensor-D,1710000099934,61.94,,,,,,,
sensor-D,1710000099934,-29.52,,,,,,,
sensor-D,1710000099934,-39.53,,,,,,,
sensor-D,1710000178192,90.14,,,,,,,
sensor-D,1710000178192,-9.92,,,,,,,
sensor-D,1710000178192,-49.62,,,,,,,
sensor-D,1710000178192,58.91,,,,,,,
sensor-D,1710000453645,-27.71,,,,,,,
sensor-D,1710000453645,22.65,,,,,,,
sensor-D,1710000453645,-0.13,,,,,,,
sensor-D,1710000453645,64.43,,,,,,,
sensor-D,1710000238731,89.93,,,,,,,
sensor-D,1710000238731,97.12,,,,,,,
sensor-B,1710000299786,7.45,,,,,,,
sensor-B,1710000299786,-43.45,,,,,,,
sensor-B,1710000299786,61.71,,,,,,,
sensor-D,1710000202416,98.26,,,,,,,
sensor-D,1710000202416,97.12,,,,,,,
sensor-D,1710000202416,24.3,,,,,,,
sensor-D,1710000202416,-44.45,,,,,,,
sensor-C,1710000455973,-34.95,,,,,,,
sensor-C,1710000455973,-35.04,,,,,,,
sensor-C,1710000455973,86.57,,,,,,,
sensor-A,1710000378768,-28.38,,,,,,,
sensor-A,1710000378768,95.49,,,,,,,
sensor-A,1710000378768,-38.78,,,,,,,
sensor-A,1710000378768,67.23,,,,,,,
sensor-C,1710000177503,43.49,,,,,,,
sensor-C,1710000177503,47.48,,,,,,,
sensor-C,1710000177503,77.76,,,,,,,
sensor-D,1710000166021,44.02,,,,,,,
sensor-D,1710000166021,80.86,,,,,,,
sensor-D,1710000166021,-44.62,,,,,,,
sensor-A,1710000123087,44.67,,,,,,,
sensor-A,1710000123087,99.61,,,,,,,
sensor-A,1710000123087,62.01,,,,,,,
sensor-D,1710000051612,64.06,,,,,,,
sensor-D,1710000051612,80.89,,,,,,,
sensor-D,1710000051612,16.55,,,,,,,
sensor-D,1710000051612,54.1,,,,,,,
sensor-A,1710000024112,-1.34,,,,,,,
sensor-A,1710000024112,-5.99,,,,,,,
sensor-C,1710000225803,-28.16,,,,,,,
sensor-C,1710000225803,11.81,,,,,,,
sensor-C,1710000225803,52.27,,,,,,,
sensor-C,1710000225803,-22.99,,,,,,,
sensor-B,1710000041402,41.42,,,,,,,
sensor-B,1710000041402,42.96,,,,,,,
sensor-B,1710000041402,-13.88,,,,,,,
sensor-B,1710000121733,19.17,,,,,,,
sensor-B,1710000121733,18.94,,,,,,,
sensor-B,1710000121733,50.03,,,,,,,
sensor-D,1710000472493,-6.86,,,,,,,
sensor-D,1710000472493,-26.3,,,,,,,
sensor-D,1710000472493,16.26,,,,,,,
sensor-D,1710000472493,1.83,,,,,,,
sensor-C,1710000334987,94.3,,,,,,,
sensor-C,1710000334987,-12.49,,,,,,,
sensor-C,1710000334987,76.8,,,,,,,
sensor-C,1710000334987,-20.12,,,,,,,
sensor-D,1710000447393,22.48,,,,,,,
sensor-D,1710000447393,7.2,,,,,,,
sensor-C,1710000301366,-5.62,,,,,,,
sensor-C,1710000301366,-5.72,,,,,,,
sensor-C,1710000301366,96.69,,,,,,,
sensor-C,1710000301366,48.73,,,,,,,
sensor-C,1710000004245,34.89,,,,,,,
sensor-C,1710000004245,66.75,,,,,,,
sensor-C,1710000004245,96.04,,,,,,,
sensor-C,1710000004245,86.59,,,,,,,
sensor-D,1710000436647,85.62,,,,,,,
sensor-D,1710000436647,66.36,,,,,,,
sensor-D,1710000436647,-15.48,,,,,,,
sensor-C,1710000114821,45.49,,,,,,,
sensor-C,1710000114821,-12.41,,,,,,,
sensor-C,1710000114821,63.34,,,,,,,
sensor-C,1710000114821,65.12,,,,,,,
sensor-B,1710000329382,-35.43,,,,,,,
sensor-B,1710000329382,46.95,,,,,,,
sensor-B,1710000329382,-3.66,,,,,,,
sensor-B,1710000329382,16.12,,,,,,,
sensor-C,1710000383967,-30.29,,,,,,,
sensor-C,1710000383967,-0.99,,,,,,,
sensor-C,1710000383967,12.33,,,,,,,
sensor-B,1710000069289,67.98,,,,,,,
sensor-B,1710000069289,29.63,,,,,,,
sensor-B,1710000069289,87.02,,,,,,,
sensor-B,1710000134726,87.11,,,,,,,
sensor-B,1710000134726,95.11,,,,,,,
sensor-B,1710000134726,-5.73,,,,,,,
sensor-C,1710000421649,-32.72,,,,,,,
sensor-C,1710000421649,-28.89,,,,,,,
sensor-B,1710000450961,51.45,,,,,,,
sensor-B,1710000450961,96.99,,,,,,,
sensor-B,1710000450961,95.09,,,,,,,
sensor-B,1710000450961,70.69,,,,,,,
sensor-C,1710000047344,68.6,,,,,,,
sensor-C,1710000047344,-10.33,,,,,,,
sensor-A,1710000238438,5.29,,,,,,,
sensor-A,1710000238438,50.85,,,,,,,
sensor-A,1710000238438,37.68,,,,,,,
sensor-A,1710000238438,73.36,,,,,,,
sensor-C,1710000056804,51.23,,,,,,,
sensor-C,1710000056804,-46.25,,,,,,,
sensor-C,1710000056804,82.64,,,,,,,
sensor-C,1710000479857,41.51,,,,,,,
sensor-C,1710000479857,-40.52,,,,,,,
sensor-C,1710000479857,73.58,,,,,,,
sensor-C,1710000479857,86.41,,,,,,,
sensor-C,1710000340388,11.24,,,,,,,
sensor-C,1710000340388,-43.2,,,,,,,
sensor-A,1710000159574,99.39,,,,,,,
sensor-A,1710000159574,-35.42,,,,,,,
sensor-B,1710000203762,18.05,,,,,,,
sensor-B,1710000203762,92.41,,,,,,,
sensor-B,1710000203762,54.47,,,,,,,
sensor-B,1710000203762,31.03,,,,,,,
sensor-B,1710000464211,12.23,,,,,,,
sensor-B,1710000464211,75.05,,,,,,,
sensor-D,1710000492334,92.73,,,,,,,
sensor-D,1710000492334,53.54,,,,,,,
sensor-B,1710000232460,16.7,,,,,,,
sensor-B,1710000232460,78.32,,,,,,,
sensor-A,1710000359493,5.1,,,,,,,
sensor-A,1710000359493,3.8,,,,,,,
sensor-A,1710000359493,9.72,,,,,,,
sensor-A,1710000359493,-21.53,,,,,,,
sensor-A,1710000497554,77.2,,,,,,,
sensor-A,1710000497554,-36.25,,,,,,,
sensor-A,1710000497554,-18.18,,,,,,,
sensor-A,1710000026517,68.02,,,,,,,
sensor-A,1710000026517,98.32,,,,,,,
sensor-B,1710000035971,74.47,,,,,,,
sensor-B,1710000035971,-18.93,,,,,,,
sensor-B,1710000035971,-17.61,,,,,,,
sensor-B,1710000035971,80.45,,,,,,,
sensor-C,1710000405992,-27.87,,,,,,,
